"Method","BS_seed","K","KM_seed","ARI","NMI"
"scran_HVG",3,100,22,0.779133542216127,0.739399717365488
"scran_HVG",3,100,23,0.779133542216127,0.739399717365488
"scran_HVG",3,100,24,0.779133542216127,0.739399717365488
"scran_HVG",3,100,25,0.779133542216127,0.739399717365488
"scran_HVG",3,100,26,0.779133542216127,0.739399717365488
"scran_HVG",3,100,27,0.779133542216127,0.739399717365488
"scran_HVG",3,100,28,0.779133542216127,0.739399717365488
"scran_HVG",3,100,29,0.779133542216127,0.739399717365488
"scran_HVG",3,100,30,0.779133542216127,0.739399717365488
"scran_HVG",4,100,1,0.779133542216127,0.739399717365488
